Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-07-03,2017,7,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,27,2017-27,47.15,47.6,46.68,47.2,588000.0,45.48,0.005324672367747585,45.268571428571356,49.586800000000004
2017-07-05,2017,7,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,27,2017-27,47.15,47.45,46.25,46.8,782100.0,45.09,-0.008474621054876952,45.12357142857136,49.43160000000001
2017-07-06,2017,7,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,27,2017-27,46.4,47.6,46.4,47.1,769900.0,45.38,0.00641003678214469,45.1164285714285,49.29760000000001
2017-07-07,2017,7,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,27,2017-27,47.45,48.65,47.0,48.3,949500.0,46.54,0.025477932412117488,45.25071428571421,49.18100000000001
2017-07-10,2017,7,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,28,2017-28,48.1,48.55,47.63,47.75,832100.0,46.01,-0.011387224232633497,45.27499999999993,49.05280000000002
2017-07-11,2017,7,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,28,2017-28,47.75,48.35,47.05,47.2,833500.0,45.48,-0.011518220855792793,45.33357142857136,48.91600000000001
2017-07-12,2017,7,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,28,2017-28,47.35,47.7,46.6,46.7,1065300.0,45.0,-0.01059327631859619,45.251428571428505,48.77640000000001
2017-07-13,2017,7,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,28,2017-28,46.75,47.25,46.08,46.3,1293200.0,44.61,-0.00856527146165087,45.20999999999994,48.59660000000002
2017-07-14,2017,7,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,28,2017-28,46.2,46.55,45.8,46.2,681000.0,44.51,-0.002159924175621941,45.16142857142851,48.41920000000002
2017-07-17,2017,7,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,29,2017-29,46.25,48.0,46.1,47.1,1450700.0,45.38,0.01948036756458249,45.17499999999994,48.275600000000026
2017-07-18,2017,7,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,29,2017-29,46.95,47.15,46.15,46.55,1187200.0,44.85,-0.011677179044642938,45.161428571428516,48.13580000000002
2017-07-19,2017,7,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,29,2017-29,46.45,47.15,46.25,46.65,561000.0,44.95,0.0021482394056238086,45.21642857142852,48.011600000000016
2017-07-20,2017,7,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,29,2017-29,46.95,47.0,45.85,46.3,1333500.0,44.61,-0.0075025505412851246,45.22357142857138,47.86700000000002
2017-07-21,2017,7,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,29,2017-29,46.5,46.5,45.2,45.3,1053800.0,43.65,-0.021598215623351735,45.10999999999995,47.710000000000015
2017-07-24,2017,7,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,30,2017-30,45.15,45.45,44.5,44.8,1743500.0,43.17,-0.011037672872500792,44.94499999999994,47.548200000000016
2017-07-25,2017,7,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,30,2017-30,45.15,45.4,44.0,44.2,1766800.0,42.59,-0.013392840967227038,44.76642857142851,47.37280000000001
2017-07-26,2017,7,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,30,2017-30,43.9,43.9,39.45,41.9,3618300.0,40.37,-0.052036030890786567,44.40857142857137,47.14740000000002
2017-07-27,2017,7,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,30,2017-30,41.9,42.25,40.26,41.5,2122900.0,39.99,-0.00954658899275418,43.940714285714236,46.905600000000014
2017-07-28,2017,7,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,30,2017-30,41.9,43.15,41.8,41.95,1336400.0,40.42,0.010843239587045028,43.54142857142852,46.71780000000002
2017-07-31,2017,7,31,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,31,2017-31,42.0,42.24,40.9,41.4,1007000.0,39.89,-0.013110822397895627,43.1421428571428,46.52800000000001
2017-08-01,2017,8,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,31,2017-31,41.6,42.6,41.45,42.25,923400.0,40.71,0.020531319655923808,42.83571428571423,46.35460000000001
2017-08-02,2017,8,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,31,2017-31,42.15,42.35,40.75,41.1,990400.0,39.6,-0.027218989139898286,42.47785714285709,46.18500000000001
2017-08-03,2017,8,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,31,2017-31,41.05,42.1,41.05,41.55,576300.0,40.03,0.010948965227852714,42.15785714285709,46.02020000000002
2017-08-04,2017,8,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,31,2017-31,41.7,42.3,41.35,42.25,428500.0,40.71,0.01684716829787991,41.824285714285665,45.884400000000014
2017-08-07,2017,8,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,32,2017-32,42.35,42.95,42.16,42.6,678500.0,41.05,0.008283974984835796,41.552857142857086,45.72740000000002
2017-08-08,2017,8,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,32,2017-32,42.4,42.8,42.25,42.5,581200.0,40.95,-0.002347430712085319,41.2671428571428,45.587800000000016
2017-08-09,2017,8,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,32,2017-32,42.35,42.7,41.98,42.45,636200.0,40.9,-0.0011762907408395806,41.0021428571428,45.45100000000002
2017-08-10,2017,8,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,32,2017-32,42.15,42.4,41.55,41.85,798000.0,40.32,-0.01413444402536701,40.76428571428566,45.29200000000002
2017-08-11,2017,8,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,32,2017-32,41.8,42.7,41.8,41.85,906500.0,40.32,0.0,40.56071428571424,45.11660000000003
2017-08-14,2017,8,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,33,2017-33,42.15,43.3,42.1,42.8,568200.0,41.24,0.022700149426488903,40.464285714285666,44.943200000000026
2017-08-15,2017,8,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,33,2017-33,42.65,43.75,42.6,42.75,444900.0,41.19,-0.0011682306749124516,40.5228571428571,44.75340000000003
2017-08-16,2017,8,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,33,2017-33,42.9,43.31,42.75,42.9,321300.0,41.33,0.0035089763261484386,40.618571428571386,44.56160000000003
2017-08-17,2017,8,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,33,2017-33,42.7,43.05,40.75,41.1,1146700.0,39.6,-0.041958262675203306,40.55999999999996,44.21000000000003
2017-08-18,2017,8,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,33,2017-33,40.7,42.0,40.51,41.7,675000.0,40.18,0.014598812963823038,40.580714285714244,43.92300000000002
2017-08-21,2017,8,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,34,2017-34,41.75,43.2,41.65,42.95,784400.0,41.38,0.029975985829047147,40.628571428571384,43.65900000000002
2017-08-22,2017,8,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,34,2017-34,43.2,43.4,42.6,43.05,767000.0,41.48,0.002328116579866313,40.7628571428571,43.39800000000002
2017-08-23,2017,8,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,34,2017-34,42.9,43.1,42.2,42.5,732900.0,40.95,-0.012775911366247006,40.82857142857139,43.163800000000016
2017-08-24,2017,8,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,34,2017-34,42.7,42.7,41.45,42.3,747000.0,40.76,-0.004705721904076254,40.83214285714281,43.03660000000003
2017-08-25,2017,8,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,34,2017-34,42.3,44.3,42.3,43.85,1030500.0,42.25,0.03664294070512586,40.9178571428571,42.97200000000002
2017-08-28,2017,8,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,35,2017-35,43.45,43.55,42.05,42.25,820800.0,40.71,-0.03648804445602949,40.900714285714244,42.89300000000003
2017-08-29,2017,8,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,35,2017-35,41.65,42.2,40.9,42.2,801800.0,40.66,-0.0011832509686831028,40.883571428571386,42.79280000000003
2017-08-30,2017,8,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,35,2017-35,42.05,42.65,41.7,42.5,710400.0,40.95,0.007108760632039912,40.92857142857139,42.71860000000002
2017-08-31,2017,8,31,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,35,2017-35,42.5,43.1,42.35,42.85,515400.0,41.29,0.008235339380885609,40.99785714285709,42.62140000000002
2017-09-01,2017,9,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,35,2017-35,43.0,43.05,42.25,42.8,668900.0,41.24,-0.0011668675045001242,40.99785714285709,42.542400000000015
2017-09-05,2017,9,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,36,2017-36,42.6,43.0,41.45,41.5,778800.0,39.99,-0.03037362753246542,40.912142857142804,42.43840000000001
2017-09-06,2017,9,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,36,2017-36,41.45,42.6,41.35,42.2,1022600.0,40.66,0.016867462983023884,40.86428571428566,42.34780000000001
2017-09-07,2017,9,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,36,2017-36,42.25,42.55,41.1,41.15,575700.0,39.65,-0.02488155349278809,40.86785714285708,42.24000000000001
2017-09-08,2017,9,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,36,2017-36,41.05,41.38,39.5,39.5,1489700.0,38.06,-0.0400972251032653,40.716428571428516,42.11760000000001
2017-09-11,2017,9,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,37,2017-37,39.8,40.75,39.7,39.85,1715800.0,38.4,0.00886070633266578,40.50357142857137,41.99540000000001
2017-09-12,2017,9,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,37,2017-37,40.0,40.7,39.0,39.6,2077900.0,38.16,-0.006273559378849547,40.266428571428506,41.85380000000001
2017-09-13,2017,9,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,37,2017-37,39.6,42.1,39.5,41.25,2027800.0,39.74,0.041666791640247336,40.179999999999936,41.739000000000004
2017-09-14,2017,9,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,37,2017-37,41.05,41.9,40.75,40.95,918600.0,39.46,-0.007272765664606662,40.087142857142794,41.626400000000004
2017-09-15,2017,9,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,37,2017-37,40.7,41.4,40.13,40.25,1099800.0,38.78,-0.017094204675273228,39.83928571428565,41.494400000000006
2017-09-18,2017,9,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,38,2017-38,40.25,40.25,39.2,39.45,1768000.0,38.01,-0.019875492424030083,39.6464285714285,41.32380000000001
2017-09-19,2017,9,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,38,2017-38,39.05,39.5,36.7,36.95,3249300.0,35.6,-0.06337148614308241,39.28499999999993,41.1156
2017-09-20,2017,9,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,38,2017-38,36.9,38.35,36.8,37.6,1662300.0,36.23,0.017591433893070052,38.947857142857075,40.930600000000005
2017-09-21,2017,9,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,38,2017-38,37.45,38.17,37.01,38.1,1582300.0,36.71,0.013297731757895503,38.62071428571422,40.76480000000001
2017-09-22,2017,9,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,38,2017-38,38.1,38.25,37.55,37.7,1009400.0,36.32,-0.010498640479522203,38.26928571428566,40.59900000000001
2017-09-25,2017,9,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,39,2017-39,37.55,37.75,36.85,37.45,937700.0,36.08,-0.006631440268887068,37.989999999999945,40.43040000000001
2017-09-26,2017,9,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,39,2017-39,36.9,37.45,36.2,37.35,1590200.0,35.99,-0.002670030211218477,37.65642857142852,40.24260000000001
2017-09-27,2017,9,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,39,2017-39,37.55,38.6,37.55,38.3,1195300.0,36.9,0.025434890430836354,37.459999999999944,40.08360000000002
2017-09-28,2017,9,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,39,2017-39,38.3,38.78,36.63,36.95,1918700.0,35.6,-0.03524792477300198,37.284285714285666,39.896600000000014
2017-09-29,2017,9,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,39,2017-39,37.05,38.05,36.9,37.55,1410400.0,36.18,0.01623813952132802,37.12571428571424,39.728000000000016
2017-10-02,2017,10,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,40,2017-40,37.8,38.05,37.1,38.05,1370400.0,36.66,0.013315545392356798,37.01857142857138,39.588200000000015
2017-10-03,2017,10,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,40,2017-40,38.1,39.85,37.95,39.5,1320300.0,38.06,0.03810785509400705,36.89857142857137,39.48600000000001
2017-10-04,2017,10,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,40,2017-40,39.7,40.09,39.3,39.7,822500.0,38.25,0.0050634182688997775,36.8121428571428,39.399200000000015
2017-10-05,2017,10,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,40,2017-40,39.7,40.18,39.45,39.85,706200.0,38.4,0.0037781576711908293,36.78499999999995,39.35980000000002
2017-10-06,2017,10,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,40,2017-40,39.9,40.65,39.76,40.6,1001900.0,39.12,0.01882047943326648,36.86428571428566,39.34240000000002
2017-10-09,2017,10,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,41,2017-41,40.65,40.85,39.59,40.1,1105800.0,38.64,-0.012315240672269856,37.08142857142851,39.30680000000002
2017-10-10,2017,10,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,41,2017-41,40.45,41.25,40.05,40.5,1416700.0,39.02,0.009975215243706259,37.280714285714225,39.289400000000015
2017-10-11,2017,10,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,41,2017-41,40.4,41.1,39.9,40.0,835900.0,38.54,-0.012345646426645596,37.41142857142851,39.24600000000001
2017-10-12,2017,10,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,41,2017-41,38.7,39.63,37.6,39.0,2466100.0,37.58,-0.02500013114725541,37.501428571428505,39.20560000000001
2017-10-13,2017,10,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,41,2017-41,38.4,38.65,37.15,37.95,2348200.0,36.57,-0.02692301874602754,37.53642857142851,39.13640000000001
2017-10-16,2017,10,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,42,2017-42,38.2,39.23,37.8,38.95,1391200.0,37.53,0.026350497007937124,37.6464285714285,39.07280000000001
2017-10-17,2017,10,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,42,2017-42,39.25,40.7,39.25,39.8,1638500.0,38.35,0.02182266021368906,37.749999999999936,39.01880000000001
2017-10-18,2017,10,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,42,2017-42,40.0,40.23,39.35,40.15,1067000.0,38.68,0.008794216915793962,37.96999999999993,38.97340000000001
2017-10-19,2017,10,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,42,2017-42,40.0,40.15,39.55,40.05,2201000.0,38.59,-0.0024909688696438392,38.142142857142794,38.927200000000006
2017-10-20,2017,10,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,42,2017-42,40.65,42.7,39.55,41.6,2200600.0,40.08,0.03870173836443347,38.38642857142851,38.92240000000001
2017-10-23,2017,10,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,43,2017-43,41.3,41.55,38.5,38.5,1681200.0,37.1,-0.07451906398911767,38.31785714285708,38.858000000000004
2017-10-24,2017,10,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,43,2017-43,38.5,38.85,36.5,37.05,2675200.0,35.7,-0.03766243235102573,38.13571428571423,38.74720000000001
2017-10-25,2017,10,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,43,2017-43,37.15,37.4,35.9,35.95,1200000.0,34.64,-0.029689660408553586,37.8671428571428,38.616200000000006
2017-10-26,2017,10,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,43,2017-43,36.25,36.75,33.55,33.75,2497500.0,32.52,-0.06119610554919375,37.39571428571423,38.44000000000001
2017-10-27,2017,10,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,43,2017-43,33.95,34.35,32.95,33.9,1457100.0,32.66,0.004444585736056439,36.968571428571366,38.301200000000016
2017-10-30,2017,10,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,44,2017-44,33.65,34.23,33.34,33.45,1185700.0,32.23,-0.013274639625703855,36.48357142857137,38.14220000000001
2017-10-31,2017,10,31,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,44,2017-44,33.65,34.3,33.35,33.5,1372500.0,32.28,0.0014950133475302163,36.03642857142851,37.96020000000001
2017-11-01,2017,11,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,44,2017-44,33.75,34.53,33.15,33.55,1612600.0,32.33,0.0014926634351231094,35.66142857142851,37.77720000000001
2017-11-02,2017,11,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,44,2017-44,33.45,33.9,32.5,33.0,1089000.0,31.8,-0.01639358674725022,35.320714285714224,37.59420000000001
2017-11-03,2017,11,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,44,2017-44,32.9,33.61,32.6,33.5,1095800.0,32.28,0.015151536056185577,34.94571428571423,37.424600000000005
2017-11-06,2017,11,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,45,2017-45,33.5,33.75,33.1,33.5,1476500.0,32.28,0.0,34.5121428571428,37.2252
2017-11-07,2017,11,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,45,2017-45,33.55,33.65,32.88,33.2,1094600.0,31.99,-0.008955389690931237,34.03428571428565,37.0508
2017-11-08,2017,11,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,45,2017-45,33.1,33.5,32.55,33.05,1008300.0,31.84,-0.0045179778215299615,33.55214285714279,36.8744
